Gene stable ID version,Rat gene stable ID,Mouse gene stable ID
ENSG00000102096.10,ENSRNOG00000008177,ENSMUSG00000031155
ENSG00000130803.15,ENSRNOG00000006684,ENSMUSG00000057551
ENSG00000182218.10,ENSRNOG00000028390,ENSMUSG00000021260
ENSG00000172059.11,ENSRNOG00000054259,ENSMUSG00000020653
ENSG00000102393.15,ENSRNOG00000011513,ENSMUSG00000031266
ENSG00000132356.12,ENSRNOG00000012799,ENSMUSG00000050697
ENSG00000159720.13,ENSRNOG00000017235,ENSMUSG00000013160
ENSG00000188162.12,ENSRNOG00000010983,ENSMUSG00000009487
ENSG00000171848.16,ENSRNOG00000054286,ENSMUSG00000020649
ENSG00000036530.9,ENSRNOG00000007147,ENSMUSG00000021259
ENSG00000079841.20,ENSRNOG00000011000,ENSMUSG00000041670
ENSG00000079432.9,ENSRNOG00000056118,ENSMUSG00000005442
ENSG00000185619.19,ENSRNOG00000000062,ENSMUSG00000033623
ENSG00000172215.6,ENSRNOG00000006319,ENSMUSG00000048521
ENSG00000184500.16,ENSRNOG00000048723,ENSMUSG00000022912
ENSG00000183801.8,ENSRNOG00000056562,ENSMUSG00000051041
ENSG00000126756.12,ENSRNOG00000009893,ENSMUSG00000001134
ENSG00000212296.1,ENSRNOG00000060919,ENSMUSG00000077737
ENSG00000132357.14,ENSRNOG00000001271,ENSMUSG00000041849
ENSG00000066629.19,ENSRNOG00000043143,ENSMUSG00000058070
ENSG00000242485.6,ENSRNOG00000018647,ENSMUSG00000029066
ENSG00000166387.14,ENSRNOG00000019667,ENSMUSG00000036528
ENSG00000095015.6,ENSRNOG00000013177,ENSMUSG00000021754
ENSG00000147144.13,ENSRNOG00000009687,ENSMUSG00000031150
ENSG00000179403.12,ENSRNOG00000018338,ENSMUSG00000042116
ENSG00000099204.22,ENSRNOG00000046333,ENSMUSG00000025085
ENSG00000164744.14,ENSRNOG00000005105,ENSMUSG00000040985
ENSG00000103021.10,ENSRNOG00000051510,ENSMUSG00000036598
ENSG00000171209.4,ENSRNOG00000001951,ENSMUSG00000001622
ENSG00000135776.5,ENSRNOG00000017993,ENSMUSG00000031974
ENSG00000115756.13,ENSRNOG00000005492,ENSMUSG00000071379
ENSG00000157106.18,ENSRNOG00000047386,ENSMUSG00000030655
ENSG00000168421.14,ENSRNOG00000002540,ENSMUSG00000029204
ENSG00000135763.10,ENSRNOG00000026853,ENSMUSG00000031976
ENSG00000006837.12,ENSRNOG00000059485,ENSMUSG00000020389
ENSG00000166289.6,ENSRNOG00000027724,ENSMUSG00000074170
ENSG00000253276.5,ENSRNOG00000039207,ENSMUSG00000090946
ENSG00000104936.20,ENSRNOG00000015085,ENSMUSG00000030409
ENSG00000178828.7,ENSRNOG00000017244,ENSMUSG00000070661
ENSG00000169914.6,ENSRNOG00000017037,ENSMUSG00000041161
ENSG00000284499.1,ENSRNOG00000036273,ENSMUSG00000070106
ENSG00000284107.1,ENSRNOG00000035579,ENSMUSG00000065473
ENSG00000205755.13,ENSRNOG00000049828,ENSMUSG00000033467
ENSG00000172782.13,ENSRNOG00000021380,ENSMUSG00000044788
ENSG00000206633.1,ENSRNOG00000055217,ENSMUSG00000064427
ENSG00000072195.15,ENSRNOG00000019850,ENSMUSG00000026207
ENSG00000182040.9,ENSRNOG00000028456,ENSMUSG00000045288
ENSG00000162456.10,ENSRNOG00000037618,ENSMUSG00000073774
ENSG00000183034.13,ENSRNOG00000028121,ENSMUSG00000050201
ENSG00000164305.20,ENSRNOG00000010475,ENSMUSG00000031628
ENSG00000182938.7,ENSRNOG00000053055,ENSMUSG00000018862
ENSG00000169239.14,ENSRNOG00000029330,ENSMUSG00000031373
ENSG00000178750.3,ENSRNOG00000070368,ENSMUSG00000047854
ENSG00000167861.16,ENSRNOG00000003464,ENSMUSG00000034586
ENSG00000119048.9,ENSRNOG00000059348,ENSMUSG00000020390
ENSG00000170852.12,ENSRNOG00000013809,ENSMUSG00000059486
ENSG00000178694.10,ENSRNOG00000070121,ENSMUSG00000050312
ENSG00000127511.10,ENSRNOG00000048622,ENSMUSG00000031622
ENSG00000169379.17,ENSRNOG00000047194,ENSMUSG00000022911
ENSG00000237190.4,ENSRNOG00000005024,ENSMUSG00000020392
ENSG00000165832.6,ENSRNOG00000017321,ENSMUSG00000025086
ENSG00000188716.6,ENSRNOG00000013034,ENSMUSG00000063821
ENSG00000139193.4,ENSRNOG00000027466,ENSMUSG00000030336
ENSG00000164332.8,ENSRNOG00000004477,ENSMUSG00000041231
ENSG00000109089.7,ENSRNOG00000025815,ENSMUSG00000050910
ENSG00000156671.15,ENSRNOG00000064565,ENSMUSG00000021770
ENSG00000139200.14,ENSRNOG00000017052,ENSMUSG00000030329
ENSG00000167862.10,ENSRNOG00000032780,ENSMUSG00000018858
ENSG00000113302.6,ENSRNOG00000004380,ENSMUSG00000004296
ENSG00000183090.5,ENSRNOG00000039152,ENSMUSG00000042353
ENSG00000227729.5,ENSRNOG00000043031,ENSMUSG00000091402
ENSG00000091129.22,ENSRNOG00000004067,ENSMUSG00000020598
ENSG00000166183.16,ENSRNOG00000012843,ENSMUSG00000037686
ENSG00000166225.9,ENSRNOG00000005642,ENSMUSG00000020170
ENSG00000124006.15,ENSRNOG00000015346,ENSMUSG00000026211
ENSG00000011677.13,ENSRNOG00000056558,ENSMUSG00000031343
ENSG00000108389.10,ENSRNOG00000007496,ENSMUSG00000018401
ENSG00000145740.20,ENSRNOG00000018746,ENSMUSG00000021629
ENSG00000169083.18,ENSRNOG00000005639,ENSMUSG00000046532
ENSG00000127533.4,ENSRNOG00000068093,ENSMUSG00000050147
ENSG00000283165.1,ENSRNOG00000035489,ENSMUSG00000065574
ENSG00000066735.16,ENSRNOG00000013661,ENSMUSG00000021294
ENSG00000117407.17,ENSRNOG00000019842,ENSMUSG00000028539
ENSG00000166394.15,ENSRNOG00000019751,ENSMUSG00000048065
ENSG00000134057.15,ENSRNOG00000058539,ENSMUSG00000041431
ENSG00000089775.12,ENSRNOG00000006441,ENSMUSG00000056459
ENSG00000117408.11,ENSRNOG00000019758,ENSMUSG00000033365
ENSG00000136492.10,ENSRNOG00000059997,ENSMUSG00000034329
ENSG00000179841.8,ENSRNOG00000006410,ENSMUSG00000021057
ENSG00000131351.15,ENSRNOG00000052038,ENSMUSG00000035439
ENSG00000100714.18,ENSRNOG00000005602,ENSMUSG00000021048
ENSG00000147050.18,ENSRNOG00000052721,ENSMUSG00000037369
ENSG00000167522.17,ENSRNOG00000027906,ENSMUSG00000035569
ENSG00000123999.5,ENSRNOG00000020097,ENSMUSG00000032968
ENSG00000117410.14,ENSRNOG00000019655,ENSMUSG00000033379
ENSG00000144589.22,ENSRNOG00000020107,ENSMUSG00000026213
ENSG00000114812.13,ENSRNOG00000047457,ENSMUSG00000032528
ENSG00000145850.9,ENSRNOG00000038894,ENSMUSG00000055546
ENSG00000111404.7,ENSRNOG00000008130,ENSMUSG00000092164
ENSG00000197191.7,ENSRNOG00000010600,ENSMUSG00000036731
ENSG00000106976.22,ENSRNOG00000033835,ENSMUSG00000026825
ENSG00000155868.8,ENSRNOG00000007053,ENSMUSG00000020397
ENSG00000165644.11,ENSRNOG00000013968,ENSMUSG00000021773
ENSG00000170613.4,ENSRNOG00000021425,ENSMUSG00000020401
ENSG00000151292.19,ENSRNOG00000016677,ENSMUSG00000073563
ENSG00000101972.20,ENSRNOG00000029885,ENSMUSG00000025862
ENSG00000137656.12,ENSRNOG00000018665,ENSMUSG00000032077
ENSG00000099624.8,ENSRNOG00000014625,ENSMUSG00000003072
ENSG00000159214.13,ENSRNOG00000019586,ENSMUSG00000078588
ENSG00000148660.22,ENSRNOG00000009783,ENSMUSG00000021820
ENSG00000114923.17,ENSRNOG00000020138,ENSMUSG00000006576
ENSG00000109917.11,ENSRNOG00000018481,ENSMUSG00000032078
ENSG00000141255.13,ENSRNOG00000037307,ENSMUSG00000112920
ENSG00000105711.14,ENSRNOG00000021102,ENSMUSG00000019194
ENSG00000196517.13,ENSRNOG00000019484,ENSMUSG00000028542
ENSG00000167178.17,ENSRNOG00000050714,ENSMUSG00000051243
ENSG00000100697.17,ENSRNOG00000010711,ENSMUSG00000041415
ENSG00000196683.12,ENSRNOG00000043114,ENSMUSG00000028998
ENSG00000164161.10,ENSRNOG00000018268,ENSMUSG00000064325
ENSG00000187902.13,ENSRNOG00000016877,ENSMUSG00000053550
ENSG00000117868.18,ENSRNOG00000032391,ENSMUSG00000021171
ENSG00000277531.3,ENSRNOG00000063049,ENSMUSG00000108348
ENSG00000093183.14,ENSRNOG00000047873,ENSMUSG00000061536
ENSG00000113263.14,ENSRNOG00000006860,ENSMUSG00000020395
ENSG00000129009.13,ENSRNOG00000048924,ENSMUSG00000037206
ENSG00000164162.14,ENSRNOG00000018296,ENSMUSG00000036977
ENSG00000137868.19,ENSRNOG00000008312,ENSMUSG00000032327
ENSG00000108381.11,ENSRNOG00000019659,ENSMUSG00000020774
ENSG00000115884.11,ENSRNOG00000059947,ENSMUSG00000020592
ENSG00000164776.11,ENSRNOG00000000920,ENSMUSG00000025537
ENSG00000110243.12,ENSRNOG00000018436,ENSMUSG00000032079
ENSG00000051596.10,ENSRNOG00000000104,ENSMUSG00000025872
ENSG00000108839.12,ENSRNOG00000027037,ENSMUSG00000000320
ENSG00000110244.7,ENSRNOG00000055909,ENSMUSG00000032080
ENSG00000110245.12,ENSRNOG00000047503,ENSMUSG00000032081
ENSG00000138430.16,ENSRNOG00000019047,ENSMUSG00000027108
ENSG00000076108.12,ENSRNOG00000053881,ENSMUSG00000040054
ENSG00000164850.16,ENSRNOG00000001287,ENSMUSG00000053647
ENSG00000118137.10,ENSRNOG00000045679,ENSMUSG00000032083
ENSG00000253293.6,ENSRNOG00000065199,ENSMUSG00000000938
ENSG00000170085.18,ENSRNOG00000016932,ENSMUSG00000043183
ENSG00000261115.7,ENSRNOG00000047635,ENSMUSG00000057716
ENSG00000008324.12,ENSRNOG00000047853,ENSMUSG00000032526
ENSG00000258315.5,ENSRNOG00000018829,ENSMUSG00000020831
ENSG00000157119.12,ENSRNOG00000019390,ENSMUSG00000074001
ENSG00000081803.17,ENSRNOG00000007636,ENSMUSG00000017978
ENSG00000160584.17,ENSRNOG00000045931,ENSMUSG00000034135
ENSG00000010282.15,ENSRNOG00000019404,ENSMUSG00000032523
ENSG00000172031.7,ENSRNOG00000023389,ENSMUSG00000033805
ENSG00000228594.4,ENSRNOG00000030447,ENSMUSG00000074738
ENSG00000132000.14,ENSRNOG00000006741,ENSMUSG00000012889
ENSG00000189409.14,ENSRNOG00000017477,ENSMUSG00000029061
ENSG00000284112.1,ENSRNOG00000035638,ENSMUSG00000065411
ENSG00000284027.1,ENSRNOG00000036260,ENSMUSG00000105220
ENSG00000161940.11,ENSRNOG00000059956,ENSMUSG00000000317
ENSG00000164163.11,ENSRNOG00000018345,ENSMUSG00000058355
ENSG00000217236.2,ENSRNOG00000028187,ENSMUSG00000068859
ENSG00000138433.16,ENSRNOG00000018719,ENSMUSG00000041777
ENSG00000165861.14,ENSRNOG00000008614,ENSMUSG00000042628
ENSG00000122203.15,ENSRNOG00000017133,ENSMUSG00000025871
ENSG00000174327.7,ENSRNOG00000018785,ENSMUSG00000044367
ENSG00000139211.7,ENSRNOG00000007032,ENSMUSG00000048218
ENSG00000189339.12,ENSRNOG00000017075,ENSMUSG00000042202
ENSG00000283567.2,ENSRNOG00000069979,ENSMUSG00000110221
ENSG00000144306.15,ENSRNOG00000018657,ENSMUSG00000008226
ENSG00000284491.3,ENSRNOG00000003504,ENSMUSG00000111184
ENSG00000181588.17,ENSRNOG00000030830,ENSMUSG00000048696
ENSG00000244607.7,ENSRNOG00000025643,ENSMUSG00000079235
ENSG00000139220.17,ENSRNOG00000004353,ENSMUSG00000053825
ENSG00000141505.12,ENSRNOG00000018693,ENSMUSG00000020884
ENSG00000001084.13,ENSRNOG00000006302,ENSMUSG00000032350
ENSG00000108094.17,ENSRNOG00000015292,ENSMUSG00000024231
ENSG00000206965.1,ENSRNOG00000067348,ENSMUSG00000119145
ENSG00000175414.7,ENSRNOG00000045948,ENSMUSG00000025870
ENSG00000048162.22,ENSRNOG00000017284,ENSMUSG00000025869
ENSG00000144648.16,ENSRNOG00000019472,ENSMUSG00000044534
ENSG00000164164.17,ENSRNOG00000018477,ENSMUSG00000036990
ENSG00000180432.6,ENSRNOG00000019481,ENSMUSG00000050445
ENSG00000114853.15,ENSRNOG00000019382,ENSMUSG00000013419
ENSG00000204120.16,ENSRNOG00000023577,ENSMUSG00000048000
ENSG00000105877.19,ENSRNOG00000005451,ENSMUSG00000018581
ENSG00000132535.22,ENSRNOG00000018526,ENSMUSG00000020886
ENSG00000173389.16,ENSRNOG00000037289,ENSMUSG00000066383
ENSG00000104848.2,ENSRNOG00000020779,ENSMUSG00000038201
ENSG00000175416.16,ENSRNOG00000017506,ENSMUSG00000047547
ENSG00000103449.13,ENSRNOG00000013907,ENSMUSG00000031665
ENSG00000214681.4,ENSRNOG00000013164,ENSMUSG00000066382
ENSG00000041880.15,ENSRNOG00000012865,ENSMUSG00000023249
ENSG00000180096.13,ENSRNOG00000017804,ENSMUSG00000000486
ENSG00000187918.6,ENSRNOG00000016964,ENSMUSG00000073932
ENSG00000168000.16,ENSRNOG00000052393,ENSMUSG00000071657
ENSG00000113194.13,ENSRNOG00000017607,ENSMUSG00000025873
ENSG00000196345.13,ENSRNOG00000004104,ENSMUSG00000063488
ENSG00000113763.12,ENSRNOG00000059840,ENSMUSG00000025876
ENSG00000140481.15,ENSRNOG00000008219,ENSMUSG00000037716
ENSG00000142235.13,ENSRNOG00000021048,ENSMUSG00000062044
ENSG00000124743.6,ENSRNOG00000006224,ENSMUSG00000044938
ENSG00000157368.12,ENSRNOG00000017602,ENSMUSG00000031750
ENSG00000204264.12,ENSRNOG00000000456,ENSMUSG00000024338
ENSG00000156219.18,ENSRNOG00000002256,ENSMUSG00000034842
ENSG00000103154.10,ENSRNOG00000015084,ENSMUSG00000031837
ENSG00000160883.11,ENSRNOG00000026235,ENSMUSG00000025877
ENSG00000140459.18,ENSRNOG00000008074,ENSMUSG00000032323
ENSG00000149926.14,ENSRNOG00000019914,ENSMUSG00000058966
ENSG00000122574.12,ENSRNOG00000009571,ENSMUSG00000086040
ENSG00000178033.6,ENSRNOG00000000825,ENSMUSG00000049872
ENSG00000105556.12,ENSRNOG00000000175,ENSMUSG00000042570
ENSG00000164451.14,ENSRNOG00000000580,ENSMUSG00000039508
ENSG00000196778.4,ENSRNOG00000018506,ENSMUSG00000073973
ENSG00000182791.5,ENSRNOG00000025247,ENSMUSG00000067872
ENSG00000136197.14,ENSRNOG00000015523,ENSMUSG00000039182
ENSG00000173992.9,ENSRNOG00000047816,ENSMUSG00000034108
ENSG00000008130.15,ENSRNOG00000016936,ENSMUSG00000029063
ENSG00000105784.16,ENSRNOG00000008463,ENSMUSG00000040570
ENSG00000087206.17,ENSRNOG00000016891,ENSMUSG00000025878
ENSG00000111832.13,ENSRNOG00000042916,ENSMUSG00000019782
ENSG00000140943.18,ENSRNOG00000015173,ENSMUSG00000031835
ENSG00000138623.10,ENSRNOG00000007687,ENSMUSG00000038264
ENSG00000174652.20,ENSRNOG00000034037,ENSMUSG00000060510
ENSG00000196632.12,ENSRNOG00000002537,ENSMUSG00000041245
ENSG00000239306.5,ENSRNOG00000045568,ENSMUSG00000006456
ENSG00000137075.18,ENSRNOG00000013956,ENSMUSG00000035696
ENSG00000257743.9,ENSRNOG00000066165,ENSMUSG00000102802
ENSG00000178821.13,ENSRNOG00000016618,ENSMUSG00000023153
ENSG00000100767.17,ENSRNOG00000009448,ENSMUSG00000021223
ENSG00000111834.13,ENSRNOG00000049696,ENSMUSG00000039552
ENSG00000138629.16,ENSRNOG00000007442,ENSMUSG00000055720
ENSG00000113761.12,ENSRNOG00000016867,ENSMUSG00000021481
ENSG00000153975.10,ENSRNOG00000000398,ENSMUSG00000039531
ENSG00000169981.11,ENSRNOG00000032919,ENSMUSG00000057895
ENSG00000103035.11,ENSRNOG00000014097,ENSMUSG00000039067
ENSG00000105143.13,ENSRNOG00000007509,ENSMUSG00000005357
ENSG00000158467.17,ENSRNOG00000039300,ENSMUSG00000029772
ENSG00000158526.8,ENSRNOG00000064917,ENSMUSG00000025264
ENSG00000173914.12,ENSRNOG00000061795,ENSMUSG00000033760
ENSG00000102302.8,ENSRNOG00000038970,ENSMUSG00000025265
ENSG00000185313.9,ENSRNOG00000032473,ENSMUSG00000034533
ENSG00000124406.17,ENSRNOG00000034200,ENSMUSG00000037685
ENSG00000184840.12,ENSRNOG00000021882,ENSMUSG00000058569
ENSG00000204351.13,ENSRNOG00000000421,ENSMUSG00000040356
ENSG00000134909.19,ENSRNOG00000008709,ENSMUSG00000041444
ENSG00000140798.17,ENSRNOG00000015666,ENSMUSG00000036872
ENSG00000009694.14,ENSRNOG00000062454,ENSMUSG00000016150
ENSG00000027847.14,ENSRNOG00000021886,ENSMUSG00000021504
ENSG00000099331.14,ENSRNOG00000016256,ENSMUSG00000004677
ENSG00000122705.18,ENSRNOG00000014635,ENSMUSG00000028478
ENSG00000086475.15,ENSRNOG00000018125,ENSMUSG00000026662
ENSG00000131375.10,ENSRNOG00000019273,ENSMUSG00000021893
ENSG00000175325.2,ENSRNOG00000003671,ENSMUSG00000044542
ENSG00000145911.6,ENSRNOG00000021731,ENSMUSG00000001053
ENSG00000205084.12,ENSRNOG00000021517,ENSMUSG00000031951
ENSG00000145916.19,ENSRNOG00000047396,ENSMUSG00000001054
ENSG00000165626.19,ENSRNOG00000022712,ENSMUSG00000048186
ENSG00000130635.17,ENSRNOG00000008749,ENSMUSG00000026837
ENSG00000117505.13,ENSRNOG00000000070,ENSMUSG00000029265
ENSG00000133961.21,ENSRNOG00000009653,ENSMUSG00000021224
ENSG00000156113.25,ENSRNOG00000005985,ENSMUSG00000063142
ENSG00000162889.11,ENSRNOG00000004726,ENSMUSG00000016528
ENSG00000131370.16,ENSRNOG00000052391,ENSMUSG00000021892
ENSG00000049540.19,ENSRNOG00000001469,ENSMUSG00000029675
ENSG00000068305.19,ENSRNOG00000047756,ENSMUSG00000030557
ENSG00000197451.12,ENSRNOG00000003645,ENSMUSG00000020358
ENSG00000103044.11,ENSRNOG00000059362,ENSMUSG00000031910
ENSG00000226807.7,ENSRNOG00000032827,ENSMUSG00000072487
ENSG00000171714.13,ENSRNOG00000015972,ENSMUSG00000055489
ENSG00000162892.16,ENSRNOG00000004470,ENSMUSG00000026420
ENSG00000152969.21,ENSRNOG00000004998,ENSMUSG00000063646
ENSG00000153885.15,ENSRNOG00000021137,ENSMUSG00000030499
ENSG00000226490.2,ENSRNOG00000065138,ENSMUSG00000086361
ENSG00000286140.2,ENSRNOG00000047246,ENSMUSG00000117748
ENSG00000198736.13,ENSRNOG00000055314,ENSMUSG00000075705
ENSG00000162894.12,ENSRNOG00000004441,ENSMUSG00000042474
ENSG00000140986.8,ENSRNOG00000014641,ENSMUSG00000002500
ENSG00000140990.15,ENSRNOG00000014568,ENSMUSG00000040048
ENSG00000144597.14,ENSRNOG00000019559,ENSMUSG00000021890
ENSG00000105576.16,ENSRNOG00000003970,ENSMUSG00000031691
ENSG00000162896.6,ENSRNOG00000004405,ENSMUSG00000026417
ENSG00000206561.14,ENSRNOG00000019615,ENSMUSG00000057606
ENSG00000182253.15,ENSRNOG00000014030,ENSMUSG00000030554
ENSG00000104549.12,ENSRNOG00000009550,ENSMUSG00000022351
ENSG00000140988.16,ENSRNOG00000069056,ENSMUSG00000044533
ENSG00000162897.16,ENSRNOG00000004393,ENSMUSG00000026415
ENSG00000095637.23,ENSRNOG00000015658,ENSMUSG00000025006
ENSG00000197790.1,ENSRNOG00000070164,ENSMUSG00000073971
ENSG00000176925.8,ENSRNOG00000015424,ENSMUSG00000073965
ENSG00000103852.13,ENSRNOG00000013877,ENSMUSG00000030555
ENSG00000154124.6,ENSRNOG00000012017,ENSMUSG00000046034
ENSG00000172320.4,ENSRNOG00000067177,ENSMUSG00000067522
ENSG00000176893.6,ENSRNOG00000015657,ENSMUSG00000043354
ENSG00000180974.5,ENSRNOG00000017351,ENSMUSG00000073914
ENSG00000182795.13,ENSRNOG00000004341,ENSMUSG00000042510
ENSG00000025796.14,ENSRNOG00000000314,ENSMUSG00000019802
ENSG00000145912.10,ENSRNOG00000063470,ENSMUSG00000001056
ENSG00000198890.9,ENSRNOG00000017187,ENSMUSG00000049300
ENSG00000178896.9,ENSRNOG00000012348,ENSMUSG00000034259
ENSG00000187486.7,ENSRNOG00000021128,ENSMUSG00000096146
ENSG00000085265.12,ENSRNOG00000009342,ENSMUSG00000026835
ENSG00000142669.15,ENSRNOG00000015967,ENSMUSG00000028843
ENSG00000147434.9,ENSRNOG00000012283,ENSMUSG00000031491
ENSG00000184933.6,ENSRNOG00000071080,ENSMUSG00000070417
ENSG00000197428.3,ENSRNOG00000048369,ENSMUSG00000073967
ENSG00000169442.9,ENSRNOG00000015403,ENSMUSG00000000682
ENSG00000180785.10,ENSRNOG00000018551,ENSMUSG00000070423
ENSG00000135077.10,ENSRNOG00000031443,ENSMUSG00000020399
ENSG00000110711.11,ENSRNOG00000022289,ENSMUSG00000024847
ENSG00000170468.8,ENSRNOG00000010126,ENSMUSG00000046791
ENSG00000131931.8,ENSRNOG00000056956,ENSMUSG00000037214
ENSG00000172890.13,ENSRNOG00000020736,ENSMUSG00000031090
ENSG00000120925.16,ENSRNOG00000069749,ENSMUSG00000013878
ENSG00000151338.21,ENSRNOG00000009151,ENSMUSG00000047022
ENSG00000142910.16,ENSRNOG00000013179,ENSMUSG00000028776
ENSG00000106829.21,ENSRNOG00000013239,ENSMUSG00000024642
ENSG00000146263.12,ENSRNOG00000006996,ENSMUSG00000045751
ENSG00000109705.8,ENSRNOG00000060782,ENSMUSG00000049691
ENSG00000168172.9,ENSRNOG00000014275,ENSMUSG00000037234
ENSG00000131373.15,ENSRNOG00000019630,ENSMUSG00000021884
ENSG00000038219.13,ENSRNOG00000050437,ENSMUSG00000061755
ENSG00000134138.22,ENSRNOG00000004730,ENSMUSG00000027210
ENSG00000207405.1,ENSRNOG00000059404,ENSMUSG00000077709
ENSG00000273587.1,ENSRNOG00000053534,ENSMUSG00000089255
ENSG00000179580.10,ENSRNOG00000014127,ENSMUSG00000008482
ENSG00000162517.13,ENSRNOG00000013972,ENSMUSG00000028779
ENSG00000179950.15,ENSRNOG00000009960,ENSMUSG00000002524
ENSG00000155465.21,ENSRNOG00000010296,ENSMUSG00000000958
ENSG00000183751.16,ENSRNOG00000013429,ENSMUSG00000040688
ENSG00000072778.20,ENSRNOG00000018114,ENSMUSG00000018574
ENSG00000204498.11,ENSRNOG00000000839,ENSMUSG00000042419
ENSG00000085840.13,ENSRNOG00000008841,ENSMUSG00000028587
ENSG00000185480.12,ENSRNOG00000004682,ENSMUSG00000035365
ENSG00000161328.11,ENSRNOG00000016697,ENSMUSG00000038637
ENSG00000167491.18,ENSRNOG00000022173,ENSMUSG00000036180
ENSG00000146192.15,ENSRNOG00000000528,ENSMUSG00000024013
ENSG00000111665.12,ENSRNOG00000015529,ENSMUSG00000023505
ENSG00000143751.10,ENSRNOG00000003247,ENSMUSG00000038806
ENSG00000006071.16,ENSRNOG00000021130,ENSMUSG00000040136
ENSG00000188283.12,ENSRNOG00000020774,ENSMUSG00000099689
ENSG00000163041.13,ENSRNOG00000006532,ENSMUSG00000016559
ENSG00000196408.12,ENSRNOG00000025117,ENSMUSG00000019320
ENSG00000111671.10,ENSRNOG00000015125,ENSMUSG00000038451
ENSG00000204519.11,ENSRNOG00000068425,ENSMUSG00000034071
ENSG00000177575.13,ENSRNOG00000010253,ENSMUSG00000008845
ENSG00000169976.7,ENSRNOG00000014908,ENSMUSG00000078348
ENSG00000182827.9,ENSRNOG00000003185,ENSMUSG00000026499
ENSG00000135604.11,ENSRNOG00000014902,ENSMUSG00000039232
ENSG00000115474.7,ENSRNOG00000016057,ENSMUSG00000079436
ENSG00000204314.12,ENSRNOG00000000433,ENSMUSG00000015476
ENSG00000083097.15,ENSRNOG00000022847,ENSMUSG00000034973
ENSG00000185155.12,ENSRNOG00000003176,ENSMUSG00000026497
ENSG00000066248.15,ENSRNOG00000016653,ENSMUSG00000026259
ENSG00000143748.18,ENSRNOG00000003629,ENSMUSG00000026516
ENSG00000127561.16,ENSRNOG00000012620,ENSMUSG00000007021
ENSG00000213928.10,ENSRNOG00000019478,ENSMUSG00000002325
ENSG00000065054.14,ENSRNOG00000002997,ENSMUSG00000002504
ENSG00000115488.3,ENSRNOG00000016962,ENSMUSG00000079434
ENSG00000012171.20,ENSRNOG00000016512,ENSMUSG00000057969
ENSG00000138435.16,ENSRNOG00000018286,ENSMUSG00000027107
ENSG00000004975.12,ENSRNOG00000017915,ENSMUSG00000020888
ENSG00000183735.11,ENSRNOG00000005528,ENSMUSG00000020115
ENSG00000213221.5,ENSRNOG00000018791,ENSMUSG00000075467
ENSG00000130560.9,ENSRNOG00000017983,ENSMUSG00000036352
ENSG00000148411.8,ENSRNOG00000018231,ENSMUSG00000026932
ENSG00000013392.8,ENSRNOG00000009599,ENSMUSG00000032417
ENSG00000168394.13,ENSRNOG00000000457,ENSMUSG00000037321
ENSG00000162980.17,ENSRNOG00000006839,ENSMUSG00000036093
ENSG00000065057.9,ENSRNOG00000012213,ENSMUSG00000041429
ENSG00000238227.8,ENSRNOG00000042501,ENSMUSG00000087679
ENSG00000107187.17,ENSRNOG00000018427,ENSMUSG00000026934
ENSG00000140612.14,ENSRNOG00000011029,ENSMUSG00000025724
ENSG00000040633.13,ENSRNOG00000017657,ENSMUSG00000018572
ENSG00000131773.15,ENSRNOG00000009539,ENSMUSG00000022332
ENSG00000179564.4,ENSRNOG00000052634,ENSMUSG00000103409
ENSG00000163214.21,ENSRNOG00000054272,ENSMUSG00000035051
ENSG00000145675.16,ENSRNOG00000018903,ENSMUSG00000041417
ENSG00000165661.18,ENSRNOG00000018574,ENSMUSG00000036327
ENSG00000186792.17,ENSRNOG00000070382,ENSMUSG00000036091
ENSG00000174109.5,ENSRNOG00000029415,ENSMUSG00000067722
ENSG00000284395.2,ENSRNOG00000065484,ENSMUSG00000114245
ENSG00000197599.13,ENSRNOG00000030541,ENSMUSG00000059562
ENSG00000127152.18,ENSRNOG00000005776,ENSMUSG00000048251
ENSG00000260220.7,ENSRNOG00000027392,ENSMUSG00000048038
ENSG00000243477.6,ENSRNOG00000054063,ENSMUSG00000079334
ENSG00000140750.17,ENSRNOG00000013836,ENSMUSG00000030766
ENSG00000143771.12,ENSRNOG00000003717,ENSMUSG00000062169
ENSG00000135535.17,ENSRNOG00000000304,ENSMUSG00000019818
ENSG00000170296.10,ENSRNOG00000062718,ENSMUSG00000018567
ENSG00000090520.12,ENSRNOG00000001803,ENSMUSG00000004460
ENSG00000288701.1,ENSRNOG00000010217,ENSMUSG00000039262
ENSG00000092330.19,ENSRNOG00000020189,ENSMUSG00000007589
ENSG00000206985.1,ENSRNOG00000064492,ENSMUSG00002076109
ENSG00000163170.12,ENSRNOG00000021866,ENSMUSG00000045160
ENSG00000167380.17,ENSRNOG00000019416,ENSMUSG00000050605
ENSG00000175826.12,ENSRNOG00000017352,ENSMUSG00000018559
ENSG00000154743.19,ENSRNOG00000060175,ENSMUSG00000042389
ENSG00000201457.1,ENSRNOG00000058533,ENSMUSG00000065778
